KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-16,1.1336
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-17,1.133
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-20,1.1273
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-21,1.1295
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-22,1.1301
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-23,1.131
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-24,1.1317
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-27,1.1312
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-28,1.1331
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-29,1.1303
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-30,1.1334
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2021-12-31,1.1326
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-03,1.1355
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-04,1.1279
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-05,1.1319
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-06,1.1315
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-07,1.1298
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-10,1.1318
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-11,1.1336
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-12,1.137
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-13,1.1463
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-14,1.1447
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-17,1.1403
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-18,1.1367
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-19,1.1345
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-20,1.1338
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-21,1.1348
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-24,1.1304
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-25,1.1268
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-26,1.1277
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-27,1.116
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-28,1.1138
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-01-31,1.1156
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-01,1.126
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-02,1.1323
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-03,1.1286
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-04,1.1464
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-07,1.1447
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-08,1.1408
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-09,1.1435
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-10,1.1439
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-11,1.1417
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-14,1.1316
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-15,1.1345
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-16,1.1372
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-17,1.137
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-18,1.1354
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-21,1.1338
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-22,1.1342
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-23,1.1344
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-24,1.1163
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-25,1.1216
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-02-28,1.1199
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-01,1.1162
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-02,1.1106
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-03,1.1076
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-04,1.0929
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-07,1.0895
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-08,1.0892
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-09,1.0993
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-10,1.1084
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-11,1.099
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-14,1.096
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-15,1.0991
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-16,1.0994
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-17,1.1051
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-18,1.1008
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-21,1.1038
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-22,1.1024
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-23,1.0985
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-24,1.0978
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-25,1.1002
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-28,1.0966
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-29,1.1085
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-30,1.1126
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-03-31,1.1101
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-01,1.1052
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-04,1.1005
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-05,1.0969
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-06,1.0923
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-07,1.0916
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-08,1.0861
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-11,1.09
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-12,1.0861
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-13,1.0826
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-14,1.0878
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-19,1.0803
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-20,1.083
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-21,1.0887
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-22,1.0817
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-25,1.0746
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-26,1.0674
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-27,1.0583
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-28,1.0485
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-04-29,1.054
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-02,1.0524
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-03,1.0556
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-04,1.0531
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-05,1.0568
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-06,1.057
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-09,1.0559
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-10,1.0554
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-11,1.0553
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-12,1.0408
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-13,1.0385
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-16,1.0422
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-17,1.0541
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-18,1.0523
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-19,1.0525
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-20,1.0577
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-23,1.0659
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-24,1.072
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-25,1.0656
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-26,1.0697
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-27,1.0722
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-30,1.0764
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-05-31,1.0713
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-01,1.0712
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-02,1.0692
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-03,1.073
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-06,1.0726
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-07,1.0662
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-08,1.0739
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-09,1.0743
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-10,1.0578
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-13,1.0455
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-14,1.0452
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-15,1.0431
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-16,1.04
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-17,1.0486
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-20,1.0517
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-21,1.055
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-22,1.0521
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-23,1.0493
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-24,1.0524
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-27,1.0572
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-28,1.0561
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-29,1.0517
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-06-30,1.0387
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-01,1.0425
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-04,1.0455
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-05,1.029
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-06,1.0177
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-07,1.018
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-08,1.0163
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-11,1.0098
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-12,1.0042
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-13,1.0067
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-14,1.0005
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-15,1.0059
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-18,1.0131
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-19,1.0245
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-20,1.0199
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-21,1.0199
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-22,1.019
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-25,1.0236
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-26,1.0124
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-27,1.0152
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-28,1.0122
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-07-29,1.0198
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-01,1.0233
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-02,1.0224
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-03,1.0194
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-04,1.0181
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-05,1.0233
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-08,1.0199
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-09,1.0234
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-10,1.0252
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-11,1.0338
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-12,1.0285
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-15,1.0195
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-16,1.0131
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-17,1.0164
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-18,1.0178
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-19,1.0054
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-22,1.0001
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-23,0.9927
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-24,0.9934
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-25,0.997
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-26,1.0007
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-29,0.9986
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-30,1.0034
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-08-31,1
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-01,1.0004
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-02,0.9993
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-05,0.992
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-06,0.9928
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-07,0.9885
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-08,1.0009
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-09,1.0049
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-12,1.0155
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-13,1.0175
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-14,0.999
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-15,0.9992
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-16,0.9954
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-19,0.999
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-20,0.9986
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-21,0.9906
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-22,0.9884
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-23,0.9754
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-26,0.9646
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-27,0.9644
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-28,0.9565
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-29,0.9706
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-09-30,0.9748
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-03,0.9764
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-04,0.9891
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-05,0.9915
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-06,0.986
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-07,0.9797
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-10,0.9697
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-11,0.9723
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-12,0.9706
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-13,0.9739
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-14,0.9717
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-17,0.9739
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-18,0.9835
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-19,0.9778
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-20,0.9811
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-21,0.973
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-24,0.9851
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-25,0.9861
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-26,1.0023
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-27,1.0037
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-28,0.9951
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-10-31,0.9914
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-01,0.9947
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-02,0.9908
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-03,0.9753
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-04,0.9872
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-07,0.9993
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-08,0.9996
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-09,1.0039
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-10,0.9954
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-11,1.0308
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-14,1.0319
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-15,1.0404
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-16,1.0412
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-17,1.0319
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-18,1.0366
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-21,1.0246
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-22,1.0274
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-23,1.0325
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-24,1.0413
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-25,1.0375
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-28,1.0463
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-29,1.0366
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-11-30,1.0376
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-01,1.0454
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-02,1.0538
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-05,1.0587
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-06,1.0516
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-07,1.0529
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-08,1.0519
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-09,1.0559
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-12,1.0562
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-13,1.0545
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-14,1.0649
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-15,1.0621
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-16,1.0619
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-19,1.0598
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-20,1.0599
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-21,1.0636
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-22,1.0633
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-23,1.0622
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-27,1.0624
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-28,1.064
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-29,1.0649
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2022-12-30,1.0666
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-02,1.0683
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-03,1.0545
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-04,1.0599
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-05,1.0601
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-06,1.05
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-09,1.0696
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-10,1.0723
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-11,1.0747
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-12,1.0772
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-13,1.0814
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-16,1.0812
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-17,1.0843
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-18,1.0839
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-19,1.0815
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-20,1.0826
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-23,1.0871
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-24,1.0858
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-25,1.0878
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-26,1.0895
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-27,1.0865
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-30,1.0903
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-01-31,1.0833
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-01,1.0894
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-02,1.0988
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-03,1.0937
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-06,1.0776
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-07,1.07
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-08,1.0735
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-09,1.0771
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-10,1.069
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-13,1.0686
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-14,1.0759
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-15,1.07
EXR.D.USD.EUR.SP00.A,D,USD,EUR,SP00,A,2023-02-16,1.07
